,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層1,3.0,低層,1,5275530,9018,585
8.0/F中層1,8.0,中層,1,5497245,9397,585
12.0/F高層1,12.0,高層,1,5498415,9399,585
3.0/F低層10,3.0,低層,10,,,
8.0/F中層10,8.0,中層,10,,,
12.0/F高層10,12.0,高層,10,,,
3.0/F低層1016,3.0,低層,1016,4415651,8849,499
8.0/F中層1016,8.0,中層,1016,4512956,9044,499
12.0/F高層1016,12.0,高層,1016,4669642,9358,499
3.0/F低層11,3.0,低層,11,4464054,8946,499
8.0/F中層11,8.0,中層,11,4567846,9154,499
12.0/F高層11,12.0,高層,11,4725031,9469,499
3.0/F低層12,3.0,低層,12,4458066,8934,499
8.0/F中層12,8.0,中層,12,4644193,9307,499
12.0/F高層12,12.0,高層,12,4726528,9472,499
3.0/F低層13,3.0,低層,13,4283915,8585,499
8.0/F中層13,8.0,中層,13,4471040,8960,499
12.0/F高層13,12.0,高層,13,,,
3.0/F低層14,3.0,低層,14,4458066,8934,499
8.0/F中層14,8.0,中層,14,4644193,9307,499
12.0/F高層14,12.0,高層,14,4726528,9472,499
3.0/F低層15,3.0,低層,15,4458066,8934,499
8.0/F中層15,8.0,中層,15,4644193,9307,499
12.0/F高層15,12.0,高層,15,,,
3.0/F低層16,3.0,低層,16,4037908,8092,499
8.0/F中層16,8.0,中層,16,4210063,8437,499
12.0/F高層16,12.0,高層,16,2620926,7686,341
3.0/F低層17,3.0,低層,17,4094295,8205,499
8.0/F中層17,8.0,中層,17,4644193,9307,499
12.0/F高層17,12.0,高層,17,4726528,9472,499
3.0/F低層18,3.0,低層,18,4514952,9048,499
8.0/F中層18,8.0,中層,18,4609263,9237,499
12.0/F高層18,12.0,高層,18,4772935,9565,499
3.0/F低層19,3.0,低層,19,4628442,8918,519
8.0/F中層19,8.0,中層,19,4822029,9291,519
12.0/F高層19,12.0,高層,19,4907145,9455,519
3.0/F低層2,3.0,低層,2,5222320,9004,580
8.0/F中層2,8.0,中層,2,5490280,9466,580
12.0/F高層2,12.0,高層,2,5652680,9746,580
3.0/F低層203,3.0,低層,203,5756250,7675,750
8.0/F中層203,8.0,中層,203,6022500,8030,750
12.0/F高層203,12.0,高層,203,6238500,8318,750
3.0/F低層204,3.0,低層,204,5756250,7675,750
8.0/F中層204,8.0,中層,204,6022500,8030,750
12.0/F高層204,12.0,高層,204,6238500,8318,750
3.0/F低層215,3.0,低層,215,4458066,8934,499
8.0/F中層215,8.0,中層,215,4644193,9307,499
12.0/F高層215,12.0,高層,215,4726528,9472,499
3.0/F低層217,3.0,低層,217,4458066,8934,499
8.0/F中層217,8.0,中層,217,4644193,9307,499
12.0/F高層217,12.0,高層,217,4726528,9472,499
3.0/F低層218,3.0,低層,218,4458066,8934,499
8.0/F中層218,8.0,中層,218,4644193,9307,499
12.0/F高層218,12.0,高層,218,4726528,9472,499
3.0/F低層316,3.0,低層,316,4458066,8934,499
8.0/F中層316,8.0,中層,316,4644193,9307,499
12.0/F高層316,12.0,高層,316,4726528,9472,499
3.0/F低層5,3.0,低層,5,5703750,7605,750
8.0/F中層5,8.0,中層,5,5954250,7939,750
12.0/F高層5,12.0,高層,5,6155250,8207,750
3.0/F低層6,3.0,低層,6,5805000,7740,750
8.0/F中層6,8.0,中層,6,6075000,8100,750
12.0/F高層6,12.0,高層,6,6294750,8393,750
3.0/F低層608,3.0,低層,608,5188680,8946,580
8.0/F中層608,8.0,中層,608,5304680,9146,580
12.0/F高層608,12.0,高層,608,5483900,9455,580
3.0/F低層7,3.0,低層,7,5132420,8849,580
8.0/F中層7,8.0,中層,7,5245520,9044,580
12.0/F高層7,12.0,高層,7,5418360,9342,580
3.0/F低層8,3.0,低層,8,5269300,9085,580
8.0/F中層8,8.0,中層,8,5492020,9469,580
12.0/F高層8,12.0,高層,8,5632960,9712,580
3.0/F低層812,3.0,低層,812,4458066,8934,499
8.0/F中層812,8.0,中層,812,4644193,9307,499
12.0/F高層812,12.0,高層,812,4726528,9472,499
3.0/F低層9,3.0,低層,9,5377200,8962,600
8.0/F中層9,8.0,中層,9,5603400,9339,600
12.0/F高層9,12.0,高層,9,5700000,9500,600
3.0/F低層913,3.0,低層,913,4458066,8934,499
8.0/F中層913,8.0,中層,913,4644193,9307,499
12.0/F高層913,12.0,高層,913,4726528,9472,499
