,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A,2.0,低層,A,2919800,8984,325
3.0/F中層A,3.0,中層,A,2943850,9058,325
4.0/F高層A,4.0,高層,A,3015540,9138,330
2.0/F低層B,2.0,低層,B,3929485,12635,311
3.0/F中層B,3.0,中層,B,3961518,12738,311
4.0/F高層B,4.0,高層,B,3993862,12842,311
2.0/F低層C,2.0,低層,C,3047407,13079,233
3.0/F中層C,3.0,中層,C,3072338,13186,233
4.0/F高層C,4.0,高層,C,2370309,10173,233
2.0/F低層D,2.0,低層,D,3929485,12635,311
3.0/F中層D,3.0,中層,D,3961518,12738,311
4.0/F高層D,4.0,高層,D,2952012,9492,311
