,A,B,C,D,E,F,G,H
5.0,13013,13318,13318,12992,13149,12796,12840,13013
10.0,13544,13847,13847,13520,13651,11631,13377,13544
16.0,14187,14483,14483,14157,14291,12095,14036,14187
