,1,10,11,2,3,4,5,6,7,8,9
4.0,12296,11656,12405,10780,12276,12260,12229,12289,12260,12396,12325
8.0,12569,12025,12781,13380,12569,12634,12450,12665,12634,12773,12702
11.0,12970,12301,13065,12801,12849,12985,12288,12949,12916,13057,12985
