,10,12,13,14,2,208,3,4,5,6,602,605,7,8
3.0,745,618,624,624,499,499,499,499,499,499,499,499,499,499
7.0,745,618,624,624,499,499,499,499,499,499,499,499,499,499
11.0,745,246,602,456,499,499,499,499,499,499,499,499,438,395
