,11,12,15,16,17,18,19,20,21,22,23,25
16.0,16110,17239,17792,16569,16859,16956,16976,17246,17468,18400,17494,16013
28.0,17880,20140,19562,18348,18309,19230,17244,18561,19259,18103,19351,17881
51.0,20222,21848,19288,20614,22981,22051,20613,19854,19650,19891,19986,20948
