,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層A,3.0,低層,A,3058275,11121,275
6.0/F中層A,6.0,中層,A,3140500,11420,275
10.0/F高層A,10.0,高層,A,3251325,11823,275
3.0/F低層B,3.0,低層,B,3350745,11757,285
6.0/F中層B,6.0,中層,B,3436530,12058,285
10.0/F高層B,10.0,高層,B,3551100,12460,285
3.0/F低層C,3.0,低層,C,3075156,12203,252
6.0/F中層C,6.0,中層,C,3151260,12505,252
10.0/F高層C,10.0,高層,C,3250044,12897,252
3.0/F低層D,3.0,低層,D,2984640,12436,240
6.0/F中層D,6.0,中層,D,3056400,12735,240
10.0/F高層D,10.0,高層,D,3152160,13134,240
3.0/F低層E,3.0,低層,E,3350745,11757,285
6.0/F中層E,6.0,中層,E,3436530,12058,285
10.0/F高層E,10.0,高層,E,3551100,12460,285
3.0/F低層F,3.0,低層,F,3171300,11532,275
6.0/F中層F,6.0,中層,F,3252425,11827,275
10.0/F高層F,10.0,高層,F,3346200,12168,275
