,1,1108,3,4,5,503,6,8,9
3.0,,10002,9885,9868,9913,9006,10020,9950,8908
7.0,,10362,10237,10293,10261,10314,10380,10307,9187
11.0,,10703,10572,10621,10731,10653,10722,10703,9473
