,1,10,11,2,3,4,5,6,7,8,9
4.0,3873240,3100496,4031625,2942940,3118104,3150820,2996105,3010805,3150820,3185772,3019625
8.0,3959235,3198650,4153825,3652740,3343354,3246938,3050250,3102925,3246938,3282661,3111990
11.0,4098520,3272066,4246125,3494673,3417834,3181325,3010560,3172505,3319412,3355649,3181325
