,subjFloor,floorLv,unitNo,price,npsf,nfa
1.0/F低層A,1.0,低層,A,8618643,15363,561
2.0/F中層A,2.0,中層,A,11490402,20482,561
3.0/F高層A,3.0,高層,A,11579040,20640,561
1.0/F低層B,1.0,低層,B,6409510,17323,370
2.0/F中層B,2.0,中層,B,6512370,17601,370
3.0/F高層B,3.0,高層,B,6591550,17815,370
1.0/F低層C,1.0,低層,C,8313324,15006,554
2.0/F中層C,2.0,中層,C,8359860,15090,554
3.0/F高層C,3.0,高層,C,8405842,15173,554
1.0/F低層D,1.0,低層,D,8400949,16063,523
2.0/F中層D,2.0,中層,D,8460571,16177,523
3.0/F高層D,3.0,高層,D,8503980,16260,523
1.0/F低層E,1.0,低層,E,7290768,18888,386
2.0/F中層E,2.0,中層,E,7332070,18995,386
3.0/F高層E,3.0,高層,E,7373758,19103,386
1.0/F低層F,1.0,低層,F,11330480,20233,560
2.0/F中層F,2.0,中層,F,8626800,15405,560
3.0/F高層F,3.0,高層,F,9312800,16630,560
1.0/F低層G,1.0,低層,G,11330480,20233,560
2.0/F中層G,2.0,中層,G,11392640,20344,560
3.0/F高層G,3.0,高層,G,9182880,16398,560
1.0/F低層H,1.0,低層,H,14481621,20897,693
2.0/F中層H,2.0,中層,H,14561316,21012,693
3.0/F高層H,3.0,高層,H,14641704,21128,693
1.0/F低層J,1.0,低層,J,14481621,20897,693
2.0/F中層J,2.0,中層,J,14561316,21012,693
3.0/F高層J,3.0,高層,J,14641704,21128,693
1.0/F低層K,1.0,低層,K,8318508,14828,561
2.0/F中層K,2.0,中層,K,8349363,14883,561
3.0/F高層K,3.0,高層,K,8409951,14991,561
