,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
20.0/F低層A,20.0,低層,A,28570710,25670,1113,328,4,HPFL
38.0/F中層A,38.0,中層,A,32348232,29064,1113,301,4,HPFL
55.0/F高層A,55.0,高層,A,32294808,29016,1113,361,4,HPFL
20.0/F低層B,20.0,低層,B,27217628,24676,1103,337,4,HPFL
38.0/F中層B,38.0,中層,B,29569224,26808,1103,363,4,HPFL
55.0/F高層B,55.0,高層,B,32111639,29113,1103,364,4,HPFL
20.0/F低層C,20.0,低層,C,26586721,25153,1057,322,4,HPFL
38.0/F中層C,38.0,中層,C,30233371,28603,1057,364,5,HPFL
55.0/F高層C,55.0,高層,C,30262967,28631,1057,310,4,HPFL
20.0/F低層D,20.0,低層,D,27701457,24889,1113,337,4,HPFL
38.0/F中層D,38.0,中層,D,31174017,28009,1113,332,4,HPFL
55.0/F高層D,55.0,高層,D,32440611,29147,1113,324,4,HPFL
20.0/F低層E,20.0,低層,E,28234584,25368,1113,375,4,HPFL
38.0/F中層E,38.0,中層,E,31748325,28525,1113,375,4,HPFL
55.0/F高層E,55.0,高層,E,32827935,29495,1113,330,4,HPFL
20.0/F低層F,20.0,低層,F,27833102,25234,1103,344,4,HPFL
38.0/F中層F,38.0,中層,F,30385444,27548,1103,368,4,HPFL
55.0/F高層F,55.0,高層,F,32676375,29625,1103,324,3,HPFL
20.0/F低層G,20.0,低層,G,27294260,25156,1085,373,4,HPFL
38.0/F中層G,38.0,中層,G,31313100,28860,1085,343,4,HPFL
55.0/F高層G,55.0,高層,G,32438245,29897,1085,356,4,HPFL
20.0/F低層H,20.0,低層,H,26983984,24688,1093,344,3,HPFL
38.0/F中層H,38.0,中層,H,30335122,27754,1093,327,3,HPFL
55.0/F高層H,55.0,高層,H,34044764,31148,1093,364,4,HPFL
