,1,11,12,16,17,2,3,4,5,7,9
8.0,6420,6197,6420,6578,6359,6197,6611,6262,6225,6278,6465
18.0,6834,8486,6834,6972,6759,6553,7015,6825,6583,6683,6881
28.0,7276,8997,7276,7383,7175,6910,7423,7253,6941,7124,7324
