,A,B,C,D,E,F,G,H
19.0,24352,23980,23121,23487,25213,27603,27855,26560
35.0,26127,25079,25570,25657,24609,28499,29060,27932
51.0,27954,27013,27559,27018,27501,31002,29693,30341
