,1,10,13,16,18,3,5,6,7,8,9
8.0,2750587,3939624,2677049,2494503,2677049,3939624,2379685,3155744,3155744,2379685,2494503
16.0,2885702,4114838,2796216,2605207,2796216,4114838,2485560,3296096,4217632,2485560,3281234
24.0,3014172,4290052,2914940,2716318,2914940,4290052,2591435,3436992,4406944,2591435,3424091
