,A,B,C,D,E,F,G,H
5.0,6273135,8641536,8641536,5835525,6719445,8796348,8641536,6291840
14.0,6594165,8873172,9072798,6137415,6849075,9218298,9072798,6580680
22.0,6860820,9453426,9453426,6405810,6758160,9483690,9453426,6885180
