,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層1,7.0,低層,1,5166885,12885,401
18.0/F中層1,18.0,中層,1,5494903,13703,401
29.0/F高層1,29.0,高層,1,5807282,14482,401
7.0/F低層10,7.0,低層,10,6258538,11297,554
18.0/F中層10,18.0,中層,10,6688442,12073,554
29.0/F高層10,29.0,高層,10,7136074,12881,554
7.0/F低層2,7.0,低層,2,7654860,11868,645
18.0/F中層2,18.0,中層,2,8156025,12645,645
29.0/F高層2,29.0,高層,2,8638485,13393,645
7.0/F低層3,7.0,低層,3,4036867,10067,401
18.0/F中層3,18.0,中層,3,4307943,10743,401
29.0/F高層3,29.0,高層,3,4579019,11419,401
7.0/F低層4,7.0,低層,4,6230838,11247,554
18.0/F中層4,18.0,中層,4,6657972,12018,554
29.0/F高層4,29.0,高層,4,7102834,12821,554
7.0/F低層5,7.0,低層,5,6230838,11247,554
18.0/F中層5,18.0,中層,5,6657972,12018,554
29.0/F高層5,29.0,高層,5,7102834,12821,554
7.0/F低層6,7.0,低層,6,5133602,12802,401
18.0/F中層6,18.0,中層,6,5460016,13616,401
29.0/F高層6,29.0,高層,6,4579019,11419,401
7.0/F低層7,7.0,低層,7,7426530,11514,645
18.0/F中層7,18.0,中層,7,7935435,12303,645
29.0/F高層7,29.0,高層,7,8462400,13120,645
7.0/F低層8,7.0,低層,8,5133602,12802,401
18.0/F中層8,18.0,中層,8,5460016,13616,401
29.0/F高層8,29.0,高層,8,4579019,11419,401
7.0/F低層9,7.0,低層,9,6230838,11247,554
18.0/F中層9,18.0,中層,9,6657972,12018,554
29.0/F高層9,29.0,高層,9,7102834,12821,554
