,A,B,C,D,E,F,G,H
6.0,17031,13638,16345,17512,15043,14774,15244,17242
14.0,18478,14260,17145,18734,15724,15449,15976,18546
23.0,17674,14943,18046,17425,16316,16238,16522,17456
