,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
10.0/F低層A,10.0,低層,A,41480604,30411,1364,57,1,HPFL
23.0/F中層A,23.0,中層,A,45063288,32941,1368,70,1,HPFL
36.0/F高層A,36.0,高層,A,48472344,35433,1368,73,1,HPFL
10.0/F低層A & B,10.0,低層,A & B,,,,,,HPFL
23.0/F中層A & B,23.0,中層,A & B,,,,,,HPFL
36.0/F高層A & B,36.0,高層,A & B,,,,,,HPFL
10.0/F低層AB,10.0,低層,AB,,,,,,HPFL
23.0/F中層AB,23.0,中層,AB,,,,,,HPFL
36.0/F高層AB,36.0,高層,AB,,,,,,HPFL
10.0/F低層B,10.0,低層,B,34057176,28716,1186,98,1,HPFL
23.0/F中層B,23.0,中層,B,36845462,31067,1186,118,1,HPFL
36.0/F高層B,36.0,高層,B,41275905,33805,1221,120,1,HPFL
