,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層1,7.0,低層,1,7910012,14278,554,275,4,HPFL
18.0/F中層1,18.0,中層,1,8423016,15204,554,297,4,HPFL
29.0/F高層1,29.0,高層,1,8947654,16151,554,315,4,HPFL
7.0/F低層10,7.0,低層,10,5188539,12939,401,258,3,HPFL
18.0/F中層10,18.0,中層,10,5042575,12575,401,315,3,HPFL
29.0/F高層10,29.0,高層,10,6249986,15586,401,230,3,HPFL
7.0/F低層2,7.0,低層,2,7916660,14290,554,349,4,HPFL
18.0/F中層2,18.0,中層,2,8402518,15167,554,323,3,HPFL
29.0/F高層2,29.0,高層,2,8958734,16171,554,368,3,HPFL
7.0/F低層3,7.0,低層,3,5532998,13798,401,212,3,HPFL
18.0/F中層3,18.0,中層,3,5890690,14690,401,223,3,HPFL
29.0/F高層3,29.0,高層,3,4591450,11450,401,98,1,HPFL
7.0/F低層4,7.0,低層,4,7142730,11074,645,118,1,HPFL
18.0/F中層4,18.0,中層,4,7565205,11729,645,101,1,HPFL
29.0/F高層4,29.0,高層,4,10643790,16502,645,286,4,HPFL
7.0/F低層5,7.0,低層,5,5551444,13844,401,255,3,HPFL
18.0/F中層5,18.0,中層,5,5903121,14721,401,261,3,HPFL
29.0/F高層5,29.0,高層,5,6257605,15605,401,262,3,HPFL
7.0/F低層6,7.0,低層,6,5532998,13798,401,212,3,HPFL
18.0/F中層6,18.0,中層,6,5890690,14690,401,223,3,HPFL
29.0/F高層6,29.0,高層,6,6249986,15586,401,230,3,HPFL
7.0/F低層7,7.0,低層,7,7910012,14278,554,275,4,HPFL
18.0/F中層7,18.0,中層,7,8423016,15204,554,297,4,HPFL
29.0/F高層7,29.0,高層,7,8947654,16151,554,315,4,HPFL
7.0/F低層8,7.0,低層,8,5486883,13683,401,248,3,HPFL
18.0/F中層8,18.0,中層,8,5842971,14571,401,265,3,HPFL
29.0/F高層8,29.0,高層,8,6200262,15462,401,277,3,HPFL
7.0/F低層9,7.0,低層,9,7142730,11074,645,78,1,HPFL
18.0/F中層9,18.0,中層,9,10022655,15539,645,268,4,HPFL
29.0/F高層9,29.0,高層,9,10643790,16502,645,286,4,HPFL
