,A,B,C,D,E,F,G,H
5.0,6722490,9769452,9358560,6357525,6063465,9147876,9358560,6693780
14.0,7079625,10112832,9856170,6828195,6339690,9627444,9856170,7142265
22.0,7395870,10552242,10297326,7154445,6595905,10065690,10297326,7459380
