,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,5963415,13709,435
14.0/F中層A,14.0,中層,A,6270090,14414,435
23.0/F高層A,23.0,高層,A,6584595,15137,435
5.0/F低層B,5.0,低層,B,8278950,14225,582
14.0/F中層B,14.0,中層,B,8874336,15248,582
23.0/F高層B,23.0,高層,B,8914494,15317,582
5.0/F低層C,5.0,低層,C,8294664,14252,582
14.0/F中層C,14.0,中層,C,8627568,14824,582
23.0/F高層C,23.0,高層,C,9030312,15516,582
5.0/F低層D,5.0,低層,D,6739020,15492,435
14.0/F中層D,14.0,中層,D,6410595,14737,435
23.0/F高層D,23.0,高層,D,6804270,15642,435
5.0/F低層E,5.0,低層,E,6407550,14730,435
14.0/F中層E,14.0,中層,E,6760770,15542,435
23.0/F高層E,23.0,高層,E,7061355,16233,435
5.0/F低層F,5.0,低層,F,8377308,14394,582
14.0/F中層F,14.0,中層,F,8820792,15156,582
23.0/F高層F,23.0,高層,F,9339354,16047,582
5.0/F低層G,5.0,低層,G,7993770,13735,582
14.0/F中層G,14.0,中層,G,8426778,14479,582
23.0/F高層G,23.0,高層,G,8909256,15308,582
5.0/F低層H,5.0,低層,H,6101310,14026,435
14.0/F中層H,14.0,中層,H,6434085,14791,435
23.0/F高層H,23.0,高層,H,6821670,15682,435
