,A,B,C,D,E,F,G,H
20.0,20458485,16081048,16357304,19693044,28936960,30024019,26435601,27621308
38.0,22026795,18145208,18767560,21365664,32650938,34416788,30509856,30492084
55.0,24648270,20430528,20614440,23440444,36399294,38037874,31322508,33259009
