,1,2,3,4,5,6,7,8
8.0,7637,7640,7432,8082,7659,7591,8000,8000
20.0,8020,7975,8341,8429,8028,7910,8341,8341
33.0,8364,6452,6854,8796,8374,8303,8120,8712
