,A,B,C,D,E,F,G,H,J,K
5.0,3828500,3797680,3754464,3817898,2906664,3175770,4014493,3825479,3175770,2904509
14.0,3953368,3922000,3877600,3937465,3001915,3279234,3910007,3952271,3280671,2999760
23.0,4069401,4039808,3994816,4058799,3091994,3339109,3959902,4077302,3375992,3088546
