,A,B,C,D,E,F,G,H
3.0,7233655,7342788,7463502,7324639,7324639,7380396,7342788,7325175
8.0,7364500,7475820,7600554,7457303,7457303,7513074,7475820,7458165
11.0,7445295,7558242,7774056,7540218,7540218,7595451,7558242,7541105
