,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,4961310,8409,590,197,2,NSS
12.0/F中層A,12.0,中層,A,5084620,8618,590,215,2,NSS
21.0/F高層A,21.0,高層,A,5247460,8894,590,213,2,NSS
5.0/F低層B,5.0,低層,B,4976220,8420,591,155,2,NSS
12.0/F中層B,12.0,中層,B,5100921,8631,591,169,2,NSS
21.0/F高層B,21.0,高層,B,5264628,8908,591,171,2,NSS
5.0/F低層C,5.0,低層,C,4948443,8373,591,337,3,NSS
12.0/F中層C,12.0,中層,C,5066643,8573,591,362,4,NSS
21.0/F高層C,21.0,高層,C,5226804,8844,591,337,4,NSS
5.0/F低層D,5.0,低層,D,4976650,8435,590,190,2,NSS
12.0/F中層D,12.0,中層,D,5101730,8647,590,207,2,NSS
21.0/F高層D,21.0,高層,D,5268700,8930,590,234,2,NSS
5.0/F低層E,5.0,低層,E,4199130,8730,481,128,2,NSS
12.0/F中層E,12.0,中層,E,4303988,8948,481,142,2,NSS
21.0/F高層E,21.0,高層,E,4442997,9237,481,144,2,NSS
5.0/F低層F,5.0,低層,F,4199130,8730,481,128,2,NSS
12.0/F中層F,12.0,中層,F,4303988,8948,481,142,2,NSS
21.0/F高層F,21.0,高層,F,4442997,9237,481,144,2,NSS
5.0/F低層G,5.0,低層,G,4948920,8388,590,242,3,NSS
12.0/F中層G,12.0,中層,G,5071640,8596,590,266,3,NSS
21.0/F高層G,21.0,高層,G,5233300,8870,590,267,3,NSS
5.0/F低層H,5.0,低層,H,4976220,8420,591,155,2,NSS
12.0/F中層H,12.0,中層,H,5100921,8631,591,169,2,NSS
21.0/F高層H,21.0,高層,H,5264628,8908,591,171,2,NSS
5.0/F低層J,5.0,低層,J,4976220,8420,591,155,2,NSS
12.0/F中層J,12.0,中層,J,5100921,8631,591,169,2,NSS
21.0/F高層J,21.0,高層,J,5264628,8908,591,171,2,NSS
5.0/F低層K,5.0,低層,K,4968980,8422,590,155,2,NSS
12.0/F中層K,12.0,中層,K,5092880,8632,590,169,2,NSS
21.0/F高層K,21.0,高層,K,5256310,8909,590,171,2,NSS
5.0/F低層L,5.0,低層,L,3792614,8882,427,109,2,NSS
12.0/F中層L,12.0,中層,L,3887408,9104,427,123,2,NSS
21.0/F高層L,21.0,高層,L,4013373,9399,427,125,2,NSS
5.0/F低層M,5.0,低層,M,4176764,8738,478,127,2,NSS
12.0/F中層M,12.0,中層,M,4281446,8957,478,141,2,NSS
21.0/F高層M,21.0,高層,M,4419588,9246,478,143,2,NSS
