,A,B,C,D,E,F,G,H
5.0,12714,12764,12455,12535,12543,12543,12482,12829
12.0,12833,13007,12776,12930,13025,12861,12791,13028
20.0,13183,13447,12978,13396,13661,12999,13159,13382
