,A,B,C,D,E,F,G,H
9.0,4989040,6206344,6407344,5314530,4865640,5194176,6317296,4994822
20.0,5137307,6393944,6569216,5508750,4994340,5291936,6508112,5141437
30.0,5310767,6540808,6556352,5519670,5095350,5410080,6651760,5317788
