,A,B,C,D,E,F,G,H,J,K
7.0,7551,7701,7701,7675,8113,8839,7648,7512,8759,8953
17.0,7833,7975,7975,7949,8384,9075,7926,7820,8997,9182
28.0,8224,8319,8319,8291,8774,9359,8327,8218,9289,7885
