,10,11,14,2,4,5,9
7.0,2783690,2529079,2090235,2882308,2529079,2817776,2476408
16.0,2893358,2626976,2163777,2949232,2626976,2927938,2571852
22.0,2964988,2691070,2212329,3005288,2691070,2999568,2634340
