,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,4777379,8111,589
14.0/F中層A,14.0,中層,A,4935231,8379,589
23.0/F高層A,23.0,高層,A,5101329,8661,589
6.0/F低層B,6.0,低層,B,5199670,8813,590
14.0/F中層B,14.0,中層,B,5333600,9040,590
23.0/F高層B,23.0,高層,B,5474610,9279,590
6.0/F低層C,6.0,低層,C,5199670,8813,590
14.0/F中層C,14.0,中層,C,5333600,9040,590
23.0/F高層C,23.0,高層,C,5474610,9279,590
6.0/F低層D,6.0,低層,D,5123122,8698,589
14.0/F中層D,14.0,中層,D,5254469,8921,589
23.0/F高層D,23.0,高層,D,5392884,9156,589
6.0/F低層E,6.0,低層,E,4017216,9408,427
14.0/F中層E,14.0,中層,E,4076996,9548,427
23.0/F高層E,23.0,高層,E,4197410,9830,427
6.0/F低層F,6.0,低層,F,4401631,9151,481
14.0/F中層F,14.0,中層,F,4393454,9134,481
23.0/F高層F,23.0,高層,F,4528134,9414,481
6.0/F低層G,6.0,低層,G,5192035,8815,589
14.0/F中層G,14.0,中層,G,5325149,9041,589
23.0/F高層G,23.0,高層,G,5466509,9281,589
6.0/F低層H,6.0,低層,H,5199670,8813,590
14.0/F中層H,14.0,中層,H,5333600,9040,590
23.0/F高層H,23.0,高層,H,5474610,9279,590
6.0/F低層J,6.0,低層,J,5199670,8813,590
14.0/F中層J,14.0,中層,J,5333600,9040,590
23.0/F高層J,23.0,高層,J,5474610,9279,590
6.0/F低層K,6.0,低層,K,4300340,8885,484
14.0/F中層K,14.0,中層,K,4430536,9154,484
23.0/F高層K,23.0,高層,K,4567508,9437,484
6.0/F低層L,6.0,低層,L,3897229,9127,427
14.0/F中層L,14.0,中層,L,4014654,9402,427
23.0/F高層L,23.0,高層,L,4138911,9693,427
6.0/F低層M,6.0,低層,M,3943345,9235,427
14.0/F中層M,14.0,中層,M,4059489,9507,427
23.0/F高層M,23.0,高層,M,4183319,9797,427
