,subjFloor,floorLv,unitNo,price,npsf,nfa
10.0/F低層1,10.0,低層,1,2127123,5583,381
18.0/F中層1,18.0,中層,1,2182368,5728,381
28.0/F高層1,28.0,高層,1,1894713,4973,381
10.0/F低層12,10.0,低層,12,2637666,5394,489
18.0/F中層12,18.0,中層,12,2734977,5593,489
28.0/F高層12,28.0,高層,12,2282652,4668,489
10.0/F低層13,10.0,低層,13,2691945,5505,489
18.0/F中層13,18.0,中層,13,2759916,5644,489
28.0/F高層13,28.0,高層,13,2844024,5816,489
10.0/F低層14,10.0,低層,14,2459536,5552,443
18.0/F中層14,18.0,中層,14,2524214,5698,443
28.0/F高層14,28.0,高層,14,2100263,4741,443
10.0/F低層16,10.0,低層,16,2646645,5457,485
18.0/F中層16,18.0,中層,16,2716000,5600,485
28.0/F高層16,28.0,高層,16,2267860,4676,485
10.0/F低層17,10.0,低層,17,2393475,4935,485
18.0/F中層17,18.0,中層,17,2463800,5080,485
28.0/F高層17,28.0,高層,17,2555465,5269,485
10.0/F低層18,10.0,低層,18,2459536,5552,443
18.0/F中層18,18.0,中層,18,2524214,5698,443
28.0/F高層18,28.0,高層,18,2100263,4741,443
10.0/F低層20,10.0,低層,20,2664561,5449,489
18.0/F中層20,18.0,中層,20,2734977,5593,489
28.0/F高層20,28.0,高層,20,2282652,4668,489
10.0/F低層4,10.0,低層,4,2664561,5449,489
18.0/F中層4,18.0,中層,4,2734977,5593,489
28.0/F高層4,28.0,高層,4,2282652,4668,489
10.0/F低層5,10.0,低層,5,2664561,5449,489
18.0/F中層5,18.0,中層,5,2734977,5593,489
28.0/F高層5,28.0,高層,5,2282652,4668,489
10.0/F低層6,10.0,低層,6,1976666,4462,443
18.0/F中層6,18.0,中層,6,2023181,4567,443
28.0/F高層6,28.0,高層,6,2077670,4690,443
10.0/F低層9,10.0,低層,9,2646645,5457,485
18.0/F中層9,18.0,中層,9,2716000,5600,485
28.0/F高層9,28.0,高層,9,2267860,4676,485
