,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層1,8.0,低層,1,5261443,8107,649,328,4,NSS
22.0/F中層1,22.0,中層,1,5594380,8620,649,382,4,NSS
34.0/F高層1,34.0,高層,1,5826073,8977,649,358,4,NSS
8.0/F低層2,8.0,低層,2,5299085,8165,649,333,4,NSS
22.0/F中層2,22.0,中層,2,5523639,8511,649,361,4,NSS
34.0/F高層2,34.0,高層,2,5761822,8878,649,338,4,NSS
8.0/F低層3,8.0,低層,3,4303360,8405,512,343,5,NSS
22.0/F中層3,22.0,中層,3,4491264,8772,512,354,5,NSS
34.0/F高層3,34.0,高層,3,4705792,9191,512,306,5,NSS
8.0/F低層4,8.0,低層,4,4276736,8353,512,333,4,NSS
22.0/F中層4,22.0,中層,4,4542464,8872,512,337,4,NSS
34.0/F高層4,34.0,高層,4,4697600,9175,512,340,5,NSS
8.0/F低層5,8.0,低層,5,5236132,8068,649,340,4,NSS
22.0/F中層5,22.0,中層,5,5461335,8415,649,354,4,NSS
34.0/F高層5,34.0,高層,5,5789080,8920,649,328,4,NSS
8.0/F低層6,8.0,低層,6,5138782,7918,649,371,4,NSS
22.0/F中層6,22.0,中層,6,5401627,8323,649,352,3,NSS
34.0/F高層6,34.0,高層,6,5659280,8720,649,391,4,NSS
8.0/F低層7,8.0,低層,7,4303360,8405,512,343,5,NSS
22.0/F中層7,22.0,中層,7,3997696,7808,512,215,3,NSS
34.0/F高層7,34.0,高層,7,4116480,8040,512,197,3,NSS
8.0/F低層8,8.0,低層,8,4276736,8353,512,338,4,NSS
22.0/F中層8,22.0,中層,8,4542976,8873,512,333,4,NSS
34.0/F高層8,34.0,高層,8,4705792,9191,512,306,5,NSS
