,A,B,C,D,E,F,G,H,J,K
6.0,4374720,4250470,4284910,4374720,3294178,3542760,4259040,4259040,3555396,3233842
18.0,4534656,4365844,4442186,4534656,3417364,3677076,4415220,4415220,3687372,3353676
29.0,4676952,4540340,4581668,4676952,3425325,3797352,4554300,5327790,3805308,3461359
