,subjFloor,floorLv,unitNo,price,npsf,nfa
17.0/F低層1,17.0,低層,1,2132076,5596,381
24.0/F中層1,24.0,中層,1,2180844,5724,381
31.0/F高層1,31.0,高層,1,2230374,5854,381
17.0/F低層3,17.0,低層,3,2132076,5596,381
24.0/F中層3,24.0,中層,3,2180844,5724,381
31.0/F高層3,31.0,高層,3,2230374,5854,381
17.0/F低層5,17.0,低層,5,2132076,5596,381
24.0/F中層5,24.0,中層,5,2180844,5724,381
31.0/F高層5,31.0,高層,5,2230374,5854,381
17.0/F低層7,17.0,低層,7,2670010,5449,490
24.0/F中層7,24.0,中層,7,2732730,5577,490
31.0/F高層7,31.0,高層,7,2796430,5707,490
17.0/F低層8,17.0,低層,8,2691080,5492,490
24.0/F中層8,24.0,中層,8,2752820,5618,490
31.0/F高層8,31.0,高層,8,2815540,5746,490
