,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
6.0,11109,11111,10668,11444,11400,11038,10510,11259,11318,10462,11280,11052,11184,10588,11450,11228
17.0,11548,11789,10897,11871,11716,11655,10628,11491,12060,10861,11728,11489,11873,10611,11524,11440
28.0,11923,12256,11667,12271,12340,12145,10914,11858,12548,11182,12244,12343,12356,10864,11905,11852
