,subjFloor,floorLv,unitNo,price,npsf,nfa
1.0/F低層1,1.0,低層,1,3786088,8846,428
2.0/F中層1,2.0,中層,1,3798928,8876,428
2.0/F高層1,2.0,高層,1,3798928,8876,428
1.0/F低層2,1.0,低層,2,3134950,8957,350
2.0/F中層2,2.0,中層,2,3145800,8988,350
2.0/F高層2,2.0,高層,2,3145800,8988,350
1.0/F低層3,1.0,低層,3,3055143,8463,361
2.0/F中層3,2.0,中層,3,3286118,8954,367
2.0/F高層3,2.0,高層,3,3286118,8954,367
1.0/F低層5,1.0,低層,5,3843340,8815,436
2.0/F中層5,2.0,中層,5,3856420,8845,436
2.0/F高層5,2.0,高層,5,3856420,8845,436
1.0/F低層6,1.0,低層,6,3963750,8750,453
2.0/F中層6,2.0,中層,6,3977340,8780,453
2.0/F高層6,2.0,高層,6,3977340,8780,453
