,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,5541116,11641,476,143,2,NSS
6.0/F中層A,6.0,中層,A,5584908,11733,476,145,2,NSS
10.0/F高層A,10.0,高層,A,5647264,11864,476,141,2,NSS
3.0/F低層B,3.0,低層,B,7450542,10989,678,188,2,NSS
6.0/F中層B,6.0,中層,B,7513596,11082,678,190,2,NSS
10.0/F高層B,10.0,高層,B,7601736,11212,678,186,2,NSS
3.0/F低層C,3.0,低層,C,7975872,10896,732,179,2,NSS
6.0/F中層C,6.0,中層,C,8043216,10988,732,181,2,NSS
10.0/F高層C,10.0,高層,C,8136912,11116,732,177,2,NSS
3.0/F低層D,3.0,低層,D,7174323,10821,663,237,2,NSS
6.0/F中層D,6.0,中層,D,7235982,10914,663,241,2,NSS
10.0/F高層D,10.0,高層,D,7321509,11043,663,237,2,NSS
3.0/F低層E,3.0,低層,E,7428915,11205,663,240,2,NSS
6.0/F中層E,6.0,中層,E,7492563,11301,663,241,2,NSS
10.0/F高層E,10.0,高層,E,7582068,11436,663,235,2,NSS
3.0/F低層F,3.0,低層,F,7975872,10896,732,179,2,NSS
6.0/F中層F,6.0,中層,F,8043216,10988,732,181,2,NSS
10.0/F高層F,10.0,高層,F,8136912,11116,732,177,2,NSS
3.0/F低層G,3.0,低層,G,7450542,10989,678,188,2,NSS
6.0/F中層G,6.0,中層,G,7513596,11082,678,190,2,NSS
10.0/F高層G,10.0,高層,G,7601736,11212,678,186,2,NSS
3.0/F低層H,3.0,低層,H,5561052,11634,478,144,2,NSS
6.0/F中層H,6.0,中層,H,5605028,11726,478,146,2,NSS
10.0/F高層H,10.0,高層,H,5668124,11858,478,142,2,NSS
