,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
8.0,7084,7221,6796,7376,7256,7436,7052,7260,7184,7033,7298,7352,7436,7436,7298,7125
20.0,7353,7477,7050,7572,6995,7608,6977,7444,7449,7317,7361,7437,7608,7621,7349,7388
32.0,7651,7784,7118,7328,7748,7298,7217,7767,7706,7618,7654,7764,7298,7298,7654,7644
