,10,12,14,16,17,19,20,23,24,25,27,28,30,31,4,5,6
7.0,443,485,443,264,264,443,443,443,443,,,264,443,443,212,264,
17.0,443,485,443,264,264,443,443,443,443,,,264,443,443,212,264,
27.0,443,485,443,264,264,443,443,443,443,,,264,443,443,212,264,
