,A,B,C,D,E,F,G,H
5.0,12458,12640,12707,11991,12424,12054,11812,13000
12.0,13043,13064,13017,12286,12940,12385,12101,13303
19.0,13378,13426,13481,12545,13267,12818,12399,13652
