,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,9222460,11674,790
10.0/F中層A,10.0,中層,A,9297510,11769,790
17.0/F高層A,17.0,高層,A,9531350,12065,790
5.0/F低層B,5.0,低層,B,9244580,11702,790
10.0/F中層B,10.0,中層,B,9411270,11913,790
17.0/F高層B,17.0,高層,B,9649060,12214,790
5.0/F低層C,5.0,低層,C,6213872,12208,509
10.0/F中層C,10.0,中層,C,6327888,12432,509
17.0/F高層C,17.0,高層,C,6649067,13063,509
5.0/F低層D,5.0,低層,D,6123546,12078,507
10.0/F中層D,10.0,中層,D,6220890,12270,507
17.0/F高層D,17.0,高層,D,6403917,12631,507
5.0/F低層E,5.0,低層,E,6798069,13569,501
10.0/F中層E,10.0,中層,E,6310095,12595,501
17.0/F高層E,17.0,高層,E,6463401,12901,501
5.0/F低層F,5.0,低層,F,9652170,13295,726
10.0/F中層F,10.0,中層,F,9212940,12690,726
17.0/F高層F,17.0,高層,F,9353058,12883,726
