,A,B,C,D,E,F,G
2.0,10545084,9538870,9939985,10997250,10051860,16103680,8734770
6.0,10692396,9671640,10057795,10700580,16499835,16328896,8856735
9.0,10803903,9775425,10144750,10811064,16672095,16499648,8948425
