,10,12,14,16,17,19,20,23,24,25,27,28,30,31,4,5,6
7.0,8505,8278,8505,9399,9399,8505,8505,8568,8706,,,9399,8505,8505,9194,9399,
17.0,8821,8589,8821,9728,9728,8821,8821,8886,8984,,,9728,8821,8821,9515,9728,
27.0,9176,8950,9176,10057,10057,9176,9176,9239,9303,,,10057,9176,9176,9837,10057,
