,A,B,C,D,E,F,G,H
7.0,12828,12315,11868,12849,12627,11691,12271,12775
19.0,13481,12927,12173,13297,13657,12093,12792,13232
30.0,14128,13879,12994,13939,14164,12557,13737,13803
