,10,11,13,15,16,18,2,20,22,23,24,3,4,5,6,7,8,9
6.0,4580,4652,4639,4588,4647,4602,5064,4572,4644,4602,5315,4248,4639,4639,4548,5203,4647,4637
18.0,4857,4922,4835,4779,4844,4892,5268,4755,4926,4892,5515,4423,4835,4835,4821,5288,4844,4861
28.0,4691,4604,4522,4615,4530,4604,5437,4908,5031,4604,5711,4563,5285,4522,4590,5466,4530,4937
