,1,2,3,4,5,6,7,8
5.0,3023748,3023748,3023748,3023748,3215940,3023748,3023748,3023748
10.0,3075072,3075072,3075072,3075072,3271086,3075072,3075072,3075072
17.0,3147144,3147144,3147144,3147144,3342066,3147144,3147144,3147144
