,1,2,3,4,5,6,7,8
5.0,4770194,6080200,6037780,4377160,4632390,6024145,5963545,4702269
13.0,4831710,6339770,6329165,4513436,4738545,6210995,6150900,4848378
21.0,5234268,6520055,6509450,4643118,4874310,6396835,6329165,4988385
