,1,12,13,14,16,17,18,20,4,5,6,9
10.0,2127123,2637666,2691945,2459536,2646645,2393475,2459536,2664561,2664561,2664561,1976666,2646645
18.0,2182368,2734977,2759916,2524214,2716000,2463800,2524214,2734977,2734977,2734977,2023181,2716000
28.0,1894713,2282652,2844024,2100263,2267860,2555465,2100263,2282652,2282652,2282652,2077670,2267860
