,A,B,C,D,E,F,G,H,J,K
6.0,3953957,3971728,3971728,3953957,3047601,3381740,3941705,3941705,3334798,3047601
14.0,4062922,4081840,4081840,4062922,3131646,3476582,4050887,4050887,3427245,3131646
23.0,4186023,4204976,4204976,4186023,3226466,3581962,4172983,3995709,3530709,3226466
