,1,12,16,18,19,2,20,22,23,40,48,49,52,8,9
7.0,3201745,3197887,3171363,3306470,3218430,3309665,3241150,3187068,3171363,3206612,3287778,3163336,3218430,3285948,3163320
12.0,3250025,3139953,3220223,3249670,3267775,3256770,3181865,3127389,3220921,3255123,3297294,3220223,3267775,3337554,3212040
17.0,3286235,3190209,3268734,3298305,3316765,3317830,3233340,3177645,3269781,3303634,3348534,3268734,3316765,3388428,3260064
