,1,2,3,4,5,6,7,8
8.0,7917,7941,7873,7905,7914,7996,8045,7917
20.0,8264,8264,8119,8264,8135,8328,8366,8264
34.0,8372,8320,8543,8372,8525,8355,8762,8372
