,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,7039725,14575,483,176,2,NSS
16.0/F中層A,16.0,中層,A,7193802,14894,483,188,2,NSS
23.0/F高層A,23.0,高層,A,7356573,15231,483,176,2,NSS
8.0/F低層B,8.0,低層,B,7024878,16002,439,88,1,NSS
16.0/F中層B,16.0,中層,B,7219355,16445,439,88,1,NSS
23.0/F高層B,23.0,高層,B,7389687,16833,439,81,1,NSS
8.0/F低層C,8.0,低層,C,7755456,15636,496,94,1,NSS
16.0/F中層C,16.0,中層,C,7970224,16069,496,94,1,NSS
23.0/F高層C,23.0,高層,C,6592832,13292,496,175,2,NSS
8.0/F低層D,8.0,低層,D,7630200,15700,486,143,1,NSS
16.0/F中層D,16.0,中層,D,7841610,16135,486,143,1,NSS
23.0/F高層D,23.0,高層,D,8026290,16515,486,132,1,NSS
8.0/F低層E,8.0,低層,E,6345702,13057,486,133,1,NSS
16.0/F中層E,16.0,中層,E,6522606,13421,486,139,1,NSS
23.0/F高層E,23.0,高層,E,6677640,13740,486,129,1,NSS
8.0/F低層F,8.0,低層,F,7878926,15571,506,93,1,NSS
16.0/F中層F,16.0,中層,F,8097518,16003,506,93,1,NSS
23.0/F高層F,23.0,高層,F,7988222,15787,506,236,2,NSS
8.0/F低層G,8.0,低層,G,6972180,16028,435,88,1,NSS
16.0/F中層G,16.0,中層,G,7165320,16472,435,88,1,NSS
23.0/F高層G,23.0,高層,G,7334100,16860,435,81,1,NSS
8.0/F低層H,8.0,低層,H,7668009,15681,489,95,1,NSS
16.0/F中層H,16.0,中層,H,7880235,16115,489,95,1,NSS
23.0/F高層H,23.0,高層,H,8066055,16495,489,88,1,NSS
