,A,B,C,D,E,F,G,H,J,K
4.0,4533376,5026098,5868478,5868478,5026098,4533376,5853174,5868478,5868478,5859576
10.0,4617692,5121249,5981580,5981580,5121249,4617692,5967828,5981580,5981580,5972484
18.0,4727260,5245380,6129662,6129662,5245380,4727260,6118566,6129662,6129662,6120312
