,A,B,C,D,E,F,G,H,J,K
6.0,7150,7827,7265,7265,7759,7250,7267,7265,7265,7267
12.0,7276,7988,7390,7390,7347,7376,7392,7390,7390,7392
18.0,7420,8149,7538,7538,7495,7522,7540,7538,7538,7540
