,A,B,C,D,E,F,G,H
2.0,10190820,9159175,9920956,10190820,10112355,8972760,8972760,10112355
6.0,10329870,9284733,10214237,10329870,10250460,9096040,9096040,10250460
9.0,10434930,9378433,10188938,10434930,10354806,9188040,9188040,10354806
