,1,2,3,4,5,6,7,8
8.0,5138133,5153709,5109577,5130345,5136186,5189404,5221205,5138133
20.0,5363336,5363336,5269231,5363336,5279615,5404872,5429534,5363336
34.0,5433428,5399680,5544407,5433428,5532725,5422395,5686538,5433428
