,10,12,15,16,17,3,4,5,6,7,8
9.0,4779304,3934283,4838168,3467625,3533145,4838168,3492000,3533145,4665344,4665344,3575880
19.0,4922502,4145594,4979668,3577875,3626700,4979668,3600750,3626700,4798624,4798624,3670975
29.0,5047022,4247484,5103622,3686250,3714095,5103622,3709500,3714095,4917216,4917216,3759140
