,A,B,C,D,E,F,G,H
6.0,11943,12049,11664,12495,11381,12545,12298,12422
16.0,12566,12015,12046,12348,12497,13217,12276,12886
25.0,12913,12780,12474,13065,12842,13232,12739,13478
