,A,B,C,D,E,F,G,H
6.0,5792355,5879912,5108832,5472810,4518257,4980365,4882306,4931534
16.0,6094510,5863320,5276148,5408424,4961309,5247149,4873572,5115742
25.0,6262805,6236640,5463612,5722470,5098274,5253104,5057383,5350766
