,A,B,C,D,E,F,G,H
5.0,12797,11840,11744,12454,12271,12792,11901,12495
12.0,13152,13086,11817,12705,12815,13148,12707,12600
18.0,13423,13133,12092,12985,13286,13452,13013,12612
