,A,B,C,D,E,F,G,H
4.0,13456,12820,12606,13059,13106,12871,12850,13106
10.0,13824,12976,12934,13412,13815,13180,13039,13462
15.0,14131,13540,13269,13903,13766,13330,13367,13766
