,1,10,12,13,14,16,17,19,21,22,24,4,5,7,9
9.0,381,443,531,447,443,485,485,443,489,443,381,489,489,444,485
20.0,381,443,531,447,443,485,485,443,489,443,381,489,489,444,485
29.0,381,443,531,447,443,485,485,443,489,443,381,487,489,444,485
