,A,B,C,D,E,F,G,H
6.0,12251,10922,11031,12045,12004,11015,11064,11559
16.0,12631,11343,11338,12164,12883,11339,11355,11776
25.0,12970,11461,11796,12380,11981,11708,11696,11909
